colour	x	y	group	key	tooltip
#FFEDE7	12.0230591630592	57	1	36717	prediction=20
#FFEDE7	11.9646464646465	57.1269841269841	1	36718	prediction=20
#FFEDE7	11.8372005772006	57.4040404040404	1	36719	prediction=20
#FFEDE7	11.8372005772006	57.8080808080808	1	36720	prediction=20
#FFEDE7	11.7787878787879	57.9350649350649	1	36721	prediction=20
#FFEDE7	11.651341991342	58.2121212121212	1	36722	prediction=20
#FFEDE7	11.651341991342	58.6161616161616	1	36723	prediction=20
#FFEDE7	11.5929292929293	58.7431457431458	1	36724	prediction=20
#FFEDE7	11.4654834054834	59.020202020202	1	36725	prediction=20
#FFEDE7	11.5378600823045	59.4242424242424	1	36726	prediction=20
#FFEDE7	11.4070707070707	59.7085671530116	1	36727	prediction=20
#FFEDE7	11.3520014964459	59.8282828282828	1	36728	prediction=20
#FFEDE7	11.3645887445887	60.2323232323232	1	36729	prediction=20
#FFEDE7	11.4070707070707	60.4118967452301	1	36730	prediction=20
#FFEDE7	11.5929292929293	60.4118967452301	1	36731	prediction=20
#FFEDE7	11.7787878787879	60.4118967452301	1	36732	prediction=20
#FFEDE7	11.8820426487093	60.6363636363636	1	36733	prediction=20
#FFEDE7	11.9646464646465	60.8159371492705	1	36734	prediction=20
#FFEDE7	12.1505050505051	60.8159371492705	1	36735	prediction=20
#FFEDE7	12.3363636363636	60.8159371492705	1	36736	prediction=20
#FFEDE7	12.4396184062851	61.040404040404	1	36737	prediction=20
#FFEDE7	12.5222222222222	61.2199775533109	1	36738	prediction=20
#FFEDE7	12.7080808080808	61.2199775533109	1	36739	prediction=20
#FFEDE7	12.8939393939394	61.2760942760943	1	36740	prediction=20
#FFEDE7	12.9971941638608	61.4444444444445	1	36741	prediction=20
#FFEDE7	13.079797979798	61.6240179573513	1	36742	prediction=20
#FFEDE7	13.2656565656566	61.6801346801347	1	36743	prediction=20
#FFEDE7	13.3818181818182	61.8484848484849	1	36744	prediction=20
#FFEDE7	13.4515151515152	62	1	36745	prediction=20
#FFEDE7	13.5676767676768	62.2525252525253	1	36746	prediction=20
#FFEDE7	13.6373737373737	62.4040404040404	1	36747	prediction=20
#FFEDE7	13.8232323232323	62.4040404040404	1	36748	prediction=20
#FFEDE7	13.9393939393939	62.6565656565657	1	36749	prediction=20
#FFEDE7	14.0090909090909	62.8080808080808	1	36750	prediction=20
#FFEDE7	14.1252525252525	63.0606060606061	1	36751	prediction=20
#FFEDE7	14.1949494949495	63.2121212121212	1	36752	prediction=20
#FFEDE7	14.3808080808081	63.2121212121212	1	36753	prediction=20
#FFEDE7	14.4969696969697	63.4646464646465	1	36754	prediction=20
#FFEDE7	14.5666666666667	63.6161616161616	1	36755	prediction=20
#FFEDE7	14.6905723905724	63.8686868686869	1	36756	prediction=20
#FFEDE7	14.7525252525252	64.003367003367	1	36757	prediction=20
#FFEDE7	14.876430976431	64.2727272727273	1	36758	prediction=20
#FFEDE7	14.876430976431	64.6767676767677	1	36759	prediction=20
#FFEDE7	14.9383838383838	64.8114478114478	1	36760	prediction=20
#FFEDE7	15.0622895622896	65.0808080808081	1	36761	prediction=20
#FFEDE7	15.1242424242424	65.2154882154882	1	36762	prediction=20
#FFEDE7	15.2481481481481	65.4848484848485	1	36763	prediction=20
#FFEDE7	15.2569985569986	65.8888888888889	1	36764	prediction=20
#FFEDE7	15.1242424242424	66.1774891774892	1	36765	prediction=20
#FFEDE7	14.9383838383838	66.1774891774892	1	36766	prediction=20
#FFEDE7	14.7525252525252	66.1774891774892	1	36767	prediction=20
#FFEDE7	14.5666666666667	66.1774891774892	1	36768	prediction=20
#FFEDE7	14.3808080808081	66.1774891774892	1	36769	prediction=20
#FFEDE7	14.3277056277056	66.2929292929293	1	36770	prediction=20
#FFEDE7	14.1949494949495	66.5815295815296	1	36771	prediction=20
#FFEDE7	14.0090909090909	66.5815295815296	1	36772	prediction=20
#FFEDE7	13.8232323232323	66.5815295815296	1	36773	prediction=20
#FFEDE7	13.6373737373737	66.5815295815296	1	36774	prediction=20
#FFEDE7	13.4515151515152	66.5815295815296	1	36775	prediction=20
#FFEDE7	13.2656565656566	66.5815295815296	1	36776	prediction=20
#FFEDE7	13.2125541125541	66.6969696969697	1	36777	prediction=20
#FFEDE7	13.079797979798	66.98556998557	1	36778	prediction=20
#FFEDE7	12.8939393939394	66.98556998557	1	36779	prediction=20
#FFEDE7	12.7080808080808	66.98556998557	1	36780	prediction=20
#FFEDE7	12.5222222222222	66.98556998557	1	36781	prediction=20
#FFEDE7	12.3363636363636	66.98556998557	1	36782	prediction=20
#FFEDE7	12.1505050505051	66.98556998557	1	36783	prediction=20
#FFEDE7	12.0974025974026	67.1010101010101	1	36784	prediction=20
#FFEDE7	11.9646464646465	67.3896103896104	1	36785	prediction=20
#FFEDE7	11.7787878787879	67.3896103896104	1	36786	prediction=20
#FFEDE7	11.5929292929293	67.3896103896104	1	36787	prediction=20
#FFEDE7	11.4070707070707	67.3896103896104	1	36788	prediction=20
#FFEDE7	11.3327272727273	67.5050505050505	1	36789	prediction=20
#FFEDE7	11.4070707070707	67.6666666666667	1	36790	prediction=20
#FFEDE7	11.5185858585859	67.9090909090909	1	36791	prediction=20
#FFEDE7	11.5929292929293	67.966810966811	1	36792	prediction=20
#FFEDE7	11.7522366522367	68.3131313131313	1	36793	prediction=20
#FFEDE7	11.5929292929293	68.6475095785441	1	36794	prediction=20
#FFEDE7	11.4070707070707	68.6475095785441	1	36795	prediction=20
#FFEDE7	11.375026123302	68.7171717171717	1	36796	prediction=20
#FFEDE7	11.4070707070707	68.8434343434343	1	36797	prediction=20
#FFEDE7	11.5929292929293	68.8434343434343	1	36798	prediction=20
#FFEDE7	11.6715617715618	69.1212121212121	1	36799	prediction=20
#FFEDE7	11.6715617715618	69.5252525252525	1	36800	prediction=20
#FFEDE7	11.7787878787879	69.7676767676768	1	36801	prediction=20
#FFEDE7	11.9646464646465	69.7676767676768	1	36802	prediction=20
#FFEDE7	12.1505050505051	69.7676767676768	1	36803	prediction=20
#FFEDE7	12.3363636363636	69.7676767676768	1	36804	prediction=20
#FFEDE7	12.5222222222222	69.7676767676768	1	36805	prediction=20
#FFEDE7	12.7080808080808	69.7676767676768	1	36806	prediction=20
#FFEDE7	12.7925619834711	69.9292929292929	1	36807	prediction=20
#FFEDE7	12.7080808080808	70.1129476584022	1	36808	prediction=20
#FFEDE7	12.6067033976125	70.3333333333333	1	36809	prediction=20
#FFEDE7	12.5222222222222	70.4487734487734	1	36810	prediction=20
#FFEDE7	12.3363636363636	70.6441336441336	1	36811	prediction=20
#FFEDE7	12.1505050505051	70.6441336441336	1	36812	prediction=20
#FFEDE7	11.9646464646465	70.6441336441336	1	36813	prediction=20
#FFEDE7	11.7787878787879	70.6441336441336	1	36814	prediction=20
#FFEDE7	11.5929292929293	70.6441336441336	1	36815	prediction=20
#FFEDE7	11.4070707070707	70.6441336441336	1	36816	prediction=20
#FFEDE7	11.3606060606061	70.7373737373737	1	36817	prediction=20
#FFEDE7	11.4070707070707	70.8383838383838	1	36818	prediction=20
#FFEDE7	11.5464646464646	71.1414141414142	1	36819	prediction=20
#FFEDE7	11.4070707070707	71.3686868686869	1	36820	prediction=20
#FFEDE7	11.2212121212121	71.2760942760943	1	36821	prediction=20
#FFEDE7	11.0353535353535	71.3640486497629	1	36822	prediction=20
#FFEDE7	10.8494949494949	71.3640486497629	1	36823	prediction=20
#FFEDE7	10.6636363636364	71.3640486497629	1	36824	prediction=20
#FFEDE7	10.5176046176046	71.5454545454546	1	36825	prediction=20
#FFEDE7	10.4777777777778	71.6320346320346	1	36826	prediction=20
#FFEDE7	10.2919191919192	71.7562582345191	1	36827	prediction=20
#FFEDE7	10.1060606060606	71.7562582345191	1	36828	prediction=20
#FFEDE7	10.0090909090909	71.5454545454546	1	36829	prediction=20
#FFEDE7	9.92020202020202	71.5014501450145	1	36830	prediction=20
#FFEDE7	9.73434343434343	71.5014501450145	1	36831	prediction=20
#FFEDE7	9.54848484848485	71.5241892610314	1	36832	prediction=20
#FFEDE7	9.36262626262626	71.5241892610314	1	36833	prediction=20
#FFEDE7	9.17676767676767	71.5241892610314	1	36834	prediction=20
#FFEDE7	9.1479726845924	71.5454545454546	1	36835	prediction=20
#FFEDE7	9.07268686868687	71.949494949495	1	36836	prediction=20
#FFEDE7	9.17676767676767	72.2066115702479	1	36837	prediction=20
#FFEDE7	9.36262626262626	72.2066115702479	1	36838	prediction=20
