colour	x	y	group	key	tooltip
#FFF3EF	14.7525252525252	68.2764003673095	1	167379	prediction=15
#FFF3EF	14.7356290174472	68.3131313131313	1	167380	prediction=15
#FFF3EF	14.7525252525252	68.3468013468013	1	167381	prediction=15
#FFF3EF	14.9383838383838	68.3468013468013	1	167382	prediction=15
#FFF3EF	15.1242424242424	68.3468013468013	1	167383	prediction=15
#FFF3EF	15.1313908313908	68.3131313131313	1	167384	prediction=15
#FFF3EF	15.310101010101	67.9246309246309	1	167385	prediction=15
#FFF3EF	15.3175353535354	67.9090909090909	1	167386	prediction=15
#FFF3EF	15.310101010101	67.8417508417508	1	167387	prediction=15
#FFF3EF	15.1242424242424	67.8417508417508	1	167388	prediction=15
#FFF3EF	15.1073461891644	67.9090909090909	1	167389	prediction=15
#FFF3EF	14.9383838383838	68.2764003673095	1	167390	prediction=15
#FFF3EF	14.7525252525252	68.2764003673095	1	167391	prediction=15
#FFEDE7	2.3	67.6152433425161	2	167392	prediction=20
#FFEDE7	2.48585858585859	67.6152433425161	2	167393	prediction=20
#FFEDE7	2.67171717171717	67.6152433425161	2	167394	prediction=20
#FFEDE7	2.85757575757576	67.6152433425161	2	167395	prediction=20
#FFEDE7	3.04343434343434	67.6152433425161	2	167396	prediction=20
#FFEDE7	3.22929292929293	67.6152433425161	2	167397	prediction=20
#FFEDE7	3.41515151515152	67.6152433425161	2	167398	prediction=20
#FFEDE7	3.6010101010101	67.6152433425161	2	167399	prediction=20
#FFEDE7	3.78686868686869	67.6152433425161	2	167400	prediction=20
#FFEDE7	3.97272727272727	67.6152433425161	2	167401	prediction=20
#FFEDE7	4.15858585858586	67.6152433425161	2	167402	prediction=20
#FFEDE7	4.34444444444444	67.6152433425161	2	167403	prediction=20
#FFEDE7	4.53030303030303	67.6152433425161	2	167404	prediction=20
#FFEDE7	4.70872727272727	67.9090909090909	2	167405	prediction=20
#FFEDE7	4.71616161616162	67.9252525252525	2	167406	prediction=20
#FFEDE7	4.9020202020202	67.9252525252525	2	167407	prediction=20
#FFEDE7	5.08044444444444	68.3131313131313	2	167408	prediction=20
#FFEDE7	5.08787878787879	68.3286713286713	2	167409	prediction=20
#FFEDE7	5.27373737373737	68.3286713286713	2	167410	prediction=20
#FFEDE7	5.45959595959596	68.3286713286713	2	167411	prediction=20
#FFEDE7	5.64545454545455	68.3286713286713	2	167412	prediction=20
#FFEDE7	5.83131313131313	68.3286713286713	2	167413	prediction=20
#FFEDE7	6.01717171717172	68.3286713286713	2	167414	prediction=20
#FFEDE7	6.2030303030303	68.3286713286713	2	167415	prediction=20
#FFEDE7	6.38888888888889	68.3286713286713	2	167416	prediction=20
#FFEDE7	6.57474747474747	68.3286713286713	2	167417	prediction=20
#FFEDE7	6.76060606060606	68.3286713286713	2	167418	prediction=20
#FFEDE7	6.93931623931624	68.7171717171717	2	167419	prediction=20
#FFEDE7	6.94646464646465	68.7327117327117	2	167420	prediction=20
#FFEDE7	7.13232323232323	68.7327117327117	2	167421	prediction=20
#FFEDE7	7.22525252525252	68.7171717171717	2	167422	prediction=20
#FFEDE7	7.31818181818182	68.5151515151515	2	167423	prediction=20
#FFEDE7	7.41111111111111	68.3131313131313	2	167424	prediction=20
