colour	x	y	group	key	tooltip
#FFF3EF	9.36262626262626	73.954156954157	1	15197	prediction=15
#FFF3EF	9.35342534253425	73.969696969697	1	15198	prediction=15
#FFF3EF	9.36262626262626	74.037037037037	1	15199	prediction=15
#FFF3EF	9.54848484848485	74.037037037037	1	15200	prediction=15
#FFF3EF	9.703367003367	74.3737373737374	1	15201	prediction=15
#FFF3EF	9.73434343434343	74.4410774410774	1	15202	prediction=15
#FFF3EF	9.92020202020202	74.4410774410774	1	15203	prediction=15
#FFF3EF	10.0750841750842	74.7777777777778	1	15204	prediction=15
#FFF3EF	10.1060606060606	74.8451178451179	1	15205	prediction=15
#FFF3EF	10.2919191919192	74.8451178451179	1	15206	prediction=15
#FFF3EF	10.4468013468013	75.1818181818182	1	15207	prediction=15
#FFF3EF	10.4777777777778	75.1944444444445	1	15208	prediction=15
#FFF3EF	10.6636363636364	75.1944444444445	1	15209	prediction=15
#FFF3EF	10.8494949494949	75.1944444444445	1	15210	prediction=15
#FFF3EF	11.0353535353535	75.1944444444445	1	15211	prediction=15
#FFF3EF	11.2212121212121	75.1944444444445	1	15212	prediction=15
#FFF3EF	11.4012626262626	75.5858585858586	1	15213	prediction=15
#FFF3EF	11.4070707070707	75.5984848484849	1	15214	prediction=15
#FFF3EF	11.5929292929293	75.5984848484849	1	15215	prediction=15
#FFF3EF	11.6858585858586	75.5858585858586	1	15216	prediction=15
#FFF3EF	11.7787878787879	75.3838383838384	1	15217	prediction=15
#FFF3EF	11.9646464646465	75.3838383838384	1	15218	prediction=15
#FFF3EF	12.0575757575758	75.1818181818182	1	15219	prediction=15
#FFF3EF	12.1505050505051	75.026418026418	1	15220	prediction=15
#FFF3EF	12.3363636363636	75.026418026418	1	15221	prediction=15
#FFF3EF	12.5222222222222	75.0808080808081	1	15222	prediction=15
#FFF3EF	12.5937062937063	75.1818181818182	1	15223	prediction=15
#FFF3EF	12.7080808080808	75.4304584304584	1	15224	prediction=15
