colour	x	y	group	key	tooltip
#FFF9F7	9.17676767676767	69.9023569023569	1	1	prediction=10
#FFF9F7	9.16791726791727	69.9292929292929	1	2	prediction=10
#FFF9F7	9.16988402543958	70.3333333333333	1	3	prediction=10
#FFF9F7	9.17676767676767	70.3482977927422	1	4	prediction=10
#FFF9F7	9.35574261129817	70.7373737373737	1	5	prediction=10
#FFF9F7	9.35574261129817	71.1414141414142	1	6	prediction=10
#FFF9F7	9.36262626262626	71.1563786008231	1	7	prediction=10
#FFF9F7	9.54160119715675	71.5454545454546	1	8	prediction=10
#FFF9F7	9.54848484848485	71.5604190048635	1	9	prediction=10
#FFF9F7	9.72745978301534	71.949494949495	1	10	prediction=10
#FFF9F7	9.73434343434343	71.9644594089039	1	11	prediction=10
#FFF9F7	9.91331836887392	72.3535353535354	1	12	prediction=10
#FFF9F7	9.92020202020202	72.4882154882155	1	13	prediction=10
#FFF9F7	9.98215488215488	72.3535353535354	1	14	prediction=10
#FFF9F7	10.1060606060606	72.0841750841751	1	15	prediction=10
#FFF9F7	10.2919191919192	72.0841750841751	1	16	prediction=10
#FFF9F7	10.4777777777778	72.0841750841751	1	17	prediction=10
#FFF9F7	10.6636363636364	72.0841750841751	1	18	prediction=10
#FFF9F7	10.8494949494949	72.0841750841751	1	19	prediction=10
#FFF9F7	11.0353535353535	72.0841750841751	1	20	prediction=10
#FFF9F7	11.2212121212121	72.0841750841751	1	21	prediction=10
#FFF9F7	11.283164983165	71.949494949495	1	22	prediction=10
#FFF9F7	11.4070707070707	71.6801346801347	1	23	prediction=10
#FFF9F7	11.5929292929293	71.6801346801347	1	24	prediction=10
#FFF9F7	11.7787878787879	71.6801346801347	1	25	prediction=10
#FFF9F7	11.9646464646465	71.6801346801347	1	26	prediction=10
#FFF9F7	12.1505050505051	71.6801346801347	1	27	prediction=10
#FFF9F7	12.3363636363636	71.6801346801347	1	28	prediction=10
#FFF9F7	12.5222222222222	71.6801346801347	1	29	prediction=10
#FFF9F7	12.7080808080808	71.6801346801347	1	30	prediction=10
#FFF9F7	12.7700336700337	71.5454545454546	1	31	prediction=10
#FFF9F7	12.8939393939394	71.2760942760943	1	32	prediction=10
#FFF9F7	13.079797979798	71.5034575142102	1	33	prediction=10
#FFF9F7	13.2463379312842	71.1414141414142	1	34	prediction=10
#FFF9F7	13.2656565656566	71.0994171101698	1	35	prediction=10
#FFF9F7	13.4321965171428	70.7373737373737	1	36	prediction=10
#FFF9F7	13.4515151515152	70.6953767061294	1	37	prediction=10
#FFF9F7	13.6180551030013	70.3333333333333	1	38	prediction=10
#FFF9F7	13.4515151515152	70.3080808080808	1	39	prediction=10
#FFF9F7	13.2772727272727	69.9292929292929	1	40	prediction=10
#FFF9F7	13.2656565656566	69.9040404040404	1	41	prediction=10
#FFF9F7	13.079797979798	69.9040404040404	1	42	prediction=10
#FFF9F7	12.8939393939394	69.9040404040404	1	43	prediction=10
#FFF9F7	12.7080808080808	69.9040404040404	1	44	prediction=10
#FFF9F7	12.5222222222222	69.9040404040404	1	45	prediction=10
#FFF9F7	12.3363636363636	69.9040404040404	1	46	prediction=10
#FFF9F7	12.1505050505051	69.9040404040404	1	47	prediction=10
#FFF9F7	11.9646464646465	69.9040404040404	1	48	prediction=10
#FFF9F7	11.7787878787879	69.9040404040404	1	49	prediction=10
#FFF9F7	11.5929292929293	69.9040404040404	1	50	prediction=10
#FFF9F7	11.4070707070707	69.9040404040404	1	51	prediction=10
#FFF9F7	11.2328282828283	69.5252525252525	1	52	prediction=10
#FFF9F7	11.2212121212121	69.5	1	53	prediction=10
#FFF9F7	11.0353535353535	69.4444444444445	1	54	prediction=10
#FFF9F7	10.8494949494949	69.4444444444445	1	55	prediction=10
#FFF9F7	10.6636363636364	69.4444444444445	1	56	prediction=10
#FFF9F7	10.4777777777778	69.4983164983165	1	57	prediction=10
#FFF9F7	10.4653872053872	69.5252525252525	1	58	prediction=10
#FFF9F7	10.2919191919192	69.9023569023569	1	59	prediction=10
#FFF9F7	10.1060606060606	69.9023569023569	1	60	prediction=10
#FFF9F7	9.92020202020202	69.9023569023569	1	61	prediction=10
#FFF9F7	9.73434343434343	69.9023569023569	1	62	prediction=10
#FFF9F7	9.54848484848485	69.9023569023569	1	63	prediction=10
#FFF9F7	9.36262626262626	69.9023569023569	1	64	prediction=10
#FFF9F7	9.17676767676767	69.9023569023569	1	65	prediction=10
#FFF9F7	11.3008658008658	57	2	66	prediction=10
#FFF9F7	11.4070707070707	57.2308802308802	2	67	prediction=10
#FFF9F7	11.5929292929293	57.2308802308802	2	68	prediction=10
#FFF9F7	11.672582972583	57.4040404040404	2	69	prediction=10
#FFF9F7	11.7787878787879	57.6349206349206	2	70	prediction=10
#FFF9F7	11.9646464646465	57.6349206349206	2	71	prediction=10
#FFF9F7	12.1505050505051	57.6349206349206	2	72	prediction=10
#FFF9F7	12.2301587301587	57.8080808080808	2	73	prediction=10
#FFF9F7	12.3363636363636	58.038961038961	2	74	prediction=10
#FFF9F7	12.5222222222222	58.038961038961	2	75	prediction=10
#FFF9F7	12.7080808080808	58.038961038961	2	76	prediction=10
#FFF9F7	12.7877344877345	58.2121212121212	2	77	prediction=10
#FFF9F7	12.8939393939394	58.4430014430015	2	78	prediction=10
#FFF9F7	13.079797979798	58.4430014430015	2	79	prediction=10
#FFF9F7	13.1594516594517	58.6161616161616	2	80	prediction=10
#FFF9F7	13.2656565656566	58.8470418470419	2	81	prediction=10
#FFF9F7	13.4515151515152	58.8470418470419	2	82	prediction=10
#FFF9F7	13.6373737373737	58.8470418470419	2	83	prediction=10
#FFF9F7	13.7170274170274	59.020202020202	2	84	prediction=10
#FFF9F7	13.8232323232323	59.2510822510823	2	85	prediction=10
#FFF9F7	14.0090909090909	59.2510822510823	2	86	prediction=10
#FFF9F7	14.1949494949495	59.2510822510823	2	87	prediction=10
#FFF9F7	14.2746031746032	59.4242424242424	2	88	prediction=10
#FFF9F7	14.3808080808081	59.6551226551227	2	89	prediction=10
#FFF9F7	14.5666666666667	59.6551226551227	2	90	prediction=10
#FFF9F7	14.6463203463203	59.8282828282828	2	91	prediction=10
#FFF9F7	14.7525252525252	60.0591630591631	2	92	prediction=10
#FFF9F7	14.9383838383838	60.0591630591631	2	93	prediction=10
#FFF9F7	15.1242424242424	60.0591630591631	2	94	prediction=10
#FFF9F7	15.2038961038961	60.2323232323232	2	95	prediction=10
#FFF9F7	15.310101010101	60.4632034632035	2	96	prediction=10
#FFF9F7	15.4959595959596	60.4632034632035	2	97	prediction=10
#FFF9F7	15.6074747474747	60.6363636363636	2	98	prediction=10
#FFF9F7	15.6818181818182	60.7979797979798	2	99	prediction=10
#FFF9F7	15.7933333333333	61.040404040404	2	100	prediction=10
#FFF9F7	15.8676767676768	61.2020202020202	2	101	prediction=10
#FFF9F7	15.9791919191919	61.4444444444445	2	102	prediction=10
#FFF9F7	16.0535353535354	61.6060606060606	2	103	prediction=10
