colour	x	y	group	key	tooltip
#FFF3EF	10.4270890725436	57	1	164983	prediction=15
#FFF3EF	10.4777777777778	57.1101928374656	1	164984	prediction=15
#FFF3EF	10.6129476584022	57.4040404040404	1	164985	prediction=15
#FFF3EF	10.6636363636364	57.514233241506	1	164986	prediction=15
#FFF3EF	10.7988062442608	57.8080808080808	1	164987	prediction=15
#FFF3EF	10.8494949494949	57.9182736455464	1	164988	prediction=15
#FFF3EF	10.9846648301194	58.2121212121212	1	164989	prediction=15
#FFF3EF	11.0353535353535	58.3223140495868	1	164990	prediction=15
#FFF3EF	11.170523415978	58.6161616161616	1	164991	prediction=15
#FFF3EF	11.2212121212121	58.7263544536272	1	164992	prediction=15
#FFF3EF	11.3563820018365	59.020202020202	1	164993	prediction=15
#FFF3EF	11.4070707070707	59.1303948576676	1	164994	prediction=15
#FFF3EF	11.5929292929293	59.1854912764004	1	164995	prediction=15
#FFF3EF	11.7027548209366	59.4242424242424	1	164996	prediction=15
#FFF3EF	11.7787878787879	59.5895316804408	1	164997	prediction=15
#FFF3EF	11.9646464646465	59.5895316804408	1	164998	prediction=15
#FFF3EF	12.0744719926538	59.8282828282828	1	164999	prediction=15
#FFF3EF	12.1505050505051	59.9935720844812	1	165000	prediction=15
#FFF3EF	12.2603305785124	60.2323232323232	1	165001	prediction=15
#FFF3EF	12.3363636363636	60.3976124885216	1	165002	prediction=15
#FFF3EF	12.5222222222222	60.3976124885216	1	165003	prediction=15
#FFF3EF	12.6320477502296	60.6363636363636	1	165004	prediction=15
#FFF3EF	12.7080808080808	60.801652892562	1	165005	prediction=15
#FFF3EF	12.8939393939394	60.801652892562	1	165006	prediction=15
#FFF3EF	13.0037649219467	61.040404040404	1	165007	prediction=15
#FFF3EF	13.079797979798	61.2056932966024	1	165008	prediction=15
#FFF3EF	13.2656565656566	61.2056932966024	1	165009	prediction=15
#FFF3EF	13.3754820936639	61.4444444444445	1	165010	prediction=15
#FFF3EF	13.4515151515152	61.6097337006428	1	165011	prediction=15
#FFF3EF	13.6373737373737	61.6097337006428	1	165012	prediction=15
#FFF3EF	13.7471992653811	61.8484848484849	1	165013	prediction=15
#FFF3EF	13.8232323232323	62.0137741046832	1	165014	prediction=15
#FFF3EF	13.9330578512397	62.2525252525253	1	165015	prediction=15
#FFF3EF	14.0090909090909	62.4178145087236	1	165016	prediction=15
#FFF3EF	14.1949494949495	62.4178145087236	1	165017	prediction=15
#FFF3EF	14.3808080808081	62.4439128123339	1	165018	prediction=15
#FFF3EF	14.46884635832	62.2525252525253	1	165019	prediction=15
#FFF3EF	14.5666666666667	62.0398724082935	1	165020	prediction=15
#FFF3EF	14.7525252525252	62.0398724082935	1	165021	prediction=15
#FFF3EF	14.8405635300372	61.8484848484849	1	165022	prediction=15
#FFF3EF	14.9383838383838	61.6358320042531	1	165023	prediction=15
#FFF3EF	15.1242424242424	61.6358320042531	1	165024	prediction=15
#FFF3EF	15.2122807017544	61.4444444444445	1	165025	prediction=15
#FFF3EF	15.310101010101	61.2317916002127	1	165026	prediction=15
#FFF3EF	15.4959595959596	61.2317916002127	1	165027	prediction=15
#FFF3EF	15.5839978734716	61.040404040404	1	165028	prediction=15
#FFF3EF	15.6818181818182	60.8277511961722	1	165029	prediction=15
#FFF3EF	15.8676767676768	60.8277511961722	1	165030	prediction=15
#FFF3EF	15.9557150451887	60.6363636363636	1	165031	prediction=15
#FFF3EF	16.0535353535354	60.4237107921319	1	165032	prediction=15
#FFF3EF	16.1415736310473	60.2323232323232	1	165033	prediction=15
#FFF3EF	16.2393939393939	60.0196703880915	1	165034	prediction=15
#FFF3EF	16.4252525252525	60.0196703880915	1	165035	prediction=15
#FFF3EF	16.5132908027645	59.8282828282828	1	165036	prediction=15
#FFF3EF	16.6111111111111	59.615629984051	1	165037	prediction=15
#FFF3EF	16.7969696969697	59.615629984051	1	165038	prediction=15
#FFF3EF	16.8850079744817	59.4242424242424	1	165039	prediction=15
#FFF3EF	16.9828282828283	59.2115895800106	1	165040	prediction=15
#FFF3EF	17.1686868686869	59.2115895800106	1	165041	prediction=15
#FFF3EF	17.2567251461988	59.020202020202	1	165042	prediction=15
#FFF3EF	17.3545454545455	58.8075491759702	1	165043	prediction=15
#FFF3EF	17.540404040404	58.8075491759702	1	165044	prediction=15
#FFF3EF	17.628442317916	58.6161616161616	1	165045	prediction=15
#FFF3EF	17.7262626262626	58.4035087719298	1	165046	prediction=15
#FFF3EF	17.9121212121212	58.4035087719298	1	165047	prediction=15
#FFF3EF	18.0001594896332	58.2121212121212	1	165048	prediction=15
#FFF3EF	18.0979797979798	57.9994683678894	1	165049	prediction=15
#FFF3EF	18.2838383838384	57.9994683678894	1	165050	prediction=15
#FFF3EF	18.3718766613503	57.8080808080808	1	165051	prediction=15
#FFF3EF	18.469696969697	57.595427963849	1	165052	prediction=15
#FFF3EF	18.6555555555556	57.595427963849	1	165053	prediction=15
#FFF3EF	18.7435938330675	57.4040404040404	1	165054	prediction=15
#FFF3EF	18.8414141414141	57.1913875598086	1	165055	prediction=15
#FFF3EF	19.0272727272727	57.1913875598086	1	165056	prediction=15
#FFF3EF	19.1153110047847	57	1	165057	prediction=15
#FFEDE7	2.3	67.1907968574635	2	165058	prediction=20
#FFEDE7	2.48585858585859	67.1907968574635	2	165059	prediction=20
#FFEDE7	2.67171717171717	67.1907968574635	2	165060	prediction=20
#FFEDE7	2.85757575757576	67.1907968574635	2	165061	prediction=20
#FFEDE7	3.04343434343434	67.1907968574635	2	165062	prediction=20
#FFEDE7	3.22929292929293	67.1907968574635	2	165063	prediction=20
#FFEDE7	3.41515151515152	67.1907968574635	2	165064	prediction=20
#FFEDE7	3.6010101010101	67.1907968574635	2	165065	prediction=20
#FFEDE7	3.78686868686869	67.1907968574635	2	165066	prediction=20
#FFEDE7	3.97272727272727	67.1907968574635	2	165067	prediction=20
#FFEDE7	4.15858585858586	67.1907968574635	2	165068	prediction=20
#FFEDE7	4.34444444444444	67.1907968574635	2	165069	prediction=20
#FFEDE7	4.38574635241302	67.1010101010101	2	165070	prediction=20
#FFEDE7	4.53030303030303	66.7867564534231	2	165071	prediction=20
#FFEDE7	4.71616161616162	66.959595959596	2	165072	prediction=20
#FFEDE7	4.9020202020202	66.959595959596	2	165073	prediction=20
#FFEDE7	5.08787878787879	66.959595959596	2	165074	prediction=20
#FFEDE7	5.27373737373737	66.959595959596	2	165075	prediction=20
#FFEDE7	5.45959595959596	66.959595959596	2	165076	prediction=20
#FFEDE7	5.64545454545455	66.959595959596	2	165077	prediction=20
#FFEDE7	5.83131313131313	66.959595959596	2	165078	prediction=20
#FFEDE7	6.01717171717172	66.959595959596	2	165079	prediction=20
#FFEDE7	6.2030303030303	66.959595959596	2	165080	prediction=20
#FFEDE7	6.38888888888889	66.959595959596	2	165081	prediction=20
#FFEDE7	6.57474747474747	66.959595959596	2	165082	prediction=20
#FFEDE7	6.76060606060606	66.959595959596	2	165083	prediction=20
#FFEDE7	6.87887970615243	67.1010101010101	2	165084	prediction=20
#FFEDE7	6.94646464646465	67.2479338842975	2	165085	prediction=20
#FFEDE7	7.13232323232323	67.2479338842975	2	165086	prediction=20
#FFEDE7	7.31818181818182	67.2479338842975	2	165087	prediction=20
#FFEDE7	7.5040404040404	67.2479338842975	2	165088	prediction=20
#FFEDE7	7.68989898989899	67.2479338842975	2	165089	prediction=20
#FFEDE7	7.87575757575758	67.2479338842975	2	165090	prediction=20
#FFEDE7	8.06161616161616	67.2253302253302	2	165091	prediction=20
#FFEDE7	8.24747474747475	67.2253302253302	2	165092	prediction=20
#FFEDE7	8.43333333333333	67.2253302253302	2	165093	prediction=20
#FFEDE7	8.61919191919192	67.2253302253302	2	165094	prediction=20
#FFEDE7	8.8050505050505	67.2253302253302	2	165095	prediction=20
#FFEDE7	8.99090909090909	67.2253302253302	2	165096	prediction=20
#FFEDE7	9.17676767676767	67.2253302253302	2	165097	prediction=20
#FFEDE7	9.36262626262626	67.2253302253302	2	165098	prediction=20
#FFEDE7	9.54848484848485	67.2253302253302	2	165099	prediction=20
#FFEDE7	9.73434343434343	67.2253302253302	2	165100	prediction=20
#FFEDE7	9.92020202020202	67.2253302253302	2	165101	prediction=20
#FFEDE7	10.1060606060606	67.2253302253302	2	165102	prediction=20
#FFEDE7	10.2919191919192	67.2253302253302	2	165103	prediction=20
#FFEDE7	10.4777777777778	67.2253302253302	2	165104	prediction=20
#FFEDE7	10.5839826839827	67.1010101010101	2	165105	prediction=20
#FFEDE7	10.6636363636364	67.0372142477406	2	165106	prediction=20
#FFEDE7	10.8494949494949	67.0372142477406	2	165107	prediction=20
#FFEDE7	11.0353535353535	67.0372142477406	2	165108	prediction=20
#FFEDE7	11.2212121212121	67.0372142477406	2	165109	prediction=20
#FFEDE7	11.4070707070707	67.0372142477406	2	165110	prediction=20
#FFEDE7	11.4364167995747	67.1010101010101	2	165111	prediction=20
#FFEDE7	11.4070707070707	67.2356902356902	2	165112	prediction=20
#FFEDE7	11.2212121212121	67.2356902356902	2	165113	prediction=20
#FFEDE7	11.0353535353535	67.3030303030303	2	165114	prediction=20
#FFEDE7	10.8494949494949	67.3030303030303	2	165115	prediction=20
#FFEDE7	10.6636363636364	67.3030303030303	2	165116	prediction=20
#FFEDE7	10.6171717171717	67.5050505050505	2	165117	prediction=20
#FFEDE7	10.6171717171717	67.9090909090909	2	165118	prediction=20
#FFEDE7	10.6129476584022	68.3131313131313	2	165119	prediction=20
#FFEDE7	10.6636363636364	68.4233241505969	2	165120	prediction=20
#FFEDE7	10.8494949494949	68.4233241505969	2	165121	prediction=20
#FFEDE7	11.0353535353535	68.5151515151515	2	165122	prediction=20
#FFEDE7	11.2212121212121	68.5151515151515	2	165123	prediction=20
#FFEDE7	11.4070707070707	68.672278338945	2	165124	prediction=20
#FFEDE7	11.4419191919192	68.7171717171717	2	165125	prediction=20
#FFEDE7	11.5929292929293	69.0454545454546	2	165126	prediction=20
#FFEDE7	11.6239057239057	69.1212121212121	2	165127	prediction=20
#FFEDE7	11.5929292929293	69.1630094043887	2	165128	prediction=20
#FFEDE7	11.4070707070707	69.1630094043887	2	165129	prediction=20
#FFEDE7	11.2404388714734	69.5252525252525	2	165130	prediction=20
#FFEDE7	11.2212121212121	69.5670498084291	2	165131	prediction=20
#FFEDE7	11.0353535353535	69.5670498084291	2	165132	prediction=20
#FFEDE7	10.8494949494949	69.5670498084291	2	165133	prediction=20
#FFEDE7	10.6828631138976	69.9292929292929	2	165134	prediction=20
#FFEDE7	10.6636363636364	69.9710902124695	2	165135	prediction=20
#FFEDE7	10.4777777777778	69.9710902124695	2	165136	prediction=20
#FFEDE7	10.3167003367003	70.3333333333333	2	165137	prediction=20
#FFEDE7	10.2919191919192	70.4141414141414	2	165138	prediction=20
#FFEDE7	10.1060606060606	70.4435261707989	2	165139	prediction=20
#FFEDE7	10.0131313131313	70.7373737373737	2	165140	prediction=20
#FFEDE7	9.92020202020202	70.9393939393939	2	165141	prediction=20
#FFEDE7	9.73434343434343	70.9393939393939	2	165142	prediction=20
#FFEDE7	9.64141414141414	71.1414141414142	2	165143	prediction=20
#FFEDE7	9.54848484848485	71.3115364167996	2	165144	prediction=20
#FFEDE7	9.36262626262626	71.3115364167996	2	165145	prediction=20
#FFEDE7	9.18696245151941	71.1414141414142	2	165146	prediction=20
#FFEDE7	9.17676767676767	71.119251587606	2	165147	prediction=20
#FFEDE7	8.99090909090909	71.1178602165149	2	165148	prediction=20
#FFEDE7	8.98532904098724	71.1414141414142	2	165149	prediction=20
#FFEDE7	8.8050505050505	71.4913048005832	2	165150	prediction=20
#FFEDE7	8.78014162240966	71.5454545454546	2	165151	prediction=20
#FFEDE7	8.61919191919192	71.8148148148148	2	165152	prediction=20
#FFEDE7	8.43333333333333	71.7869499593638	2	165153	prediction=20
#FFEDE7	8.24747474747475	71.7869499593638	2	165154	prediction=20
#FFEDE7	8.06161616161616	71.7869499593638	2	165155	prediction=20
#FFEDE7	7.96548241031	71.949494949495	2	165156	prediction=20
#FFEDE7	7.87575757575758	72.1445489376524	2	165157	prediction=20
#FFEDE7	7.68989898989899	72.1445489376524	2	165158	prediction=20
#FFEDE7	7.59376523859282	72.3535353535354	2	165159	prediction=20
#FFEDE7	7.5040404040404	72.5360052134246	2	165160	prediction=20
#FFEDE7	7.31818181818182	72.5360052134246	2	165161	prediction=20
#FFEDE7	7.13232323232323	72.5360052134246	2	165162	prediction=20
#FFEDE7	7.02337164750958	72.7575757575758	2	165163	prediction=20
#FFEDE7	6.94646464646465	72.9247648902821	2	165164	prediction=20
#FFEDE7	6.76060606060606	72.9247648902821	2	165165	prediction=20
#FFEDE7	6.57474747474747	72.9247648902821	2	165166	prediction=20
#FFEDE7	6.48103064543742	73.1616161616162	2	165167	prediction=20
#FFEDE7	6.57474747474747	73.3047138047138	2	165168	prediction=20
#FFEDE7	6.76060606060606	73.3047138047138	2	165169	prediction=20
#FFEDE7	6.94646464646465	73.3047138047138	2	165170	prediction=20
#FFEDE7	7.13232323232323	73.3047138047138	2	165171	prediction=20
#FFEDE7	7.31818181818182	73.3406880725317	2	165172	prediction=20
#FFEDE7	7.5040404040404	73.3406880725317	2	165173	prediction=20
#FFEDE7	7.68989898989899	73.3406880725317	2	165174	prediction=20
#FFEDE7	7.87575757575758	73.3406880725317	2	165175	prediction=20
#FFEDE7	8.06161616161616	73.3406880725317	2	165176	prediction=20
#FFEDE7	8.24747474747475	73.3406880725317	2	165177	prediction=20
#FFEDE7	8.43333333333333	73.3406880725317	2	165178	prediction=20
#FFEDE7	8.61919191919192	73.3406880725317	2	165179	prediction=20
#FFEDE7	8.8050505050505	73.3406880725317	2	165180	prediction=20
#FFEDE7	8.99090909090909	73.3406880725317	2	165181	prediction=20
#FFEDE7	9.17676767676767	73.3177226813591	2	165182	prediction=20
#FFEDE7	9.36262626262626	73.3177226813591	2	165183	prediction=20
#FFEDE7	9.54848484848485	73.3177226813591	2	165184	prediction=20
#FFEDE7	9.73434343434343	73.3177226813591	2	165185	prediction=20
#FFEDE7	9.92020202020202	73.314253647587	2	165186	prediction=20
#FFEDE7	10.1060606060606	73.5105601469238	2	165187	prediction=20
#FFEDE7	10.2919191919192	73.5105601469238	2	165188	prediction=20
#FFEDE7	10.4777777777778	73.5105601469238	2	165189	prediction=20
#FFEDE7	10.6636363636364	73.4470736582291	2	165190	prediction=20
#FFEDE7	10.8494949494949	73.4470736582291	2	165191	prediction=20
#FFEDE7	11.0353535353535	73.4470736582291	2	165192	prediction=20
#FFEDE7	11.2212121212121	73.5553874255882	2	165193	prediction=20
#FFEDE7	11.4070707070707	73.5567569181625	2	165194	prediction=20
#FFEDE7	11.5929292929293	73.5567569181625	2	165195	prediction=20
#FFEDE7	11.7787878787879	73.5598782100432	2	165196	prediction=20
#FFEDE7	11.7835913810069	73.5656565656566	2	165197	prediction=20
#FFEDE7	11.9646464646465	73.9592545735687	2	165198	prediction=20
