colour	x	y	group	key	tooltip
#FFF3EF	2.3	65.2061999303379	1	82279	prediction=15
#FFF3EF	2.48585858585859	65.2061999303379	1	82280	prediction=15
#FFF3EF	2.61403692093347	65.4848484848485	1	82281	prediction=15
#FFF3EF	2.67171717171717	65.5984848484849	1	82282	prediction=15
#FFF3EF	2.85757575757576	65.5984848484849	1	82283	prediction=15
#FFF3EF	3.04343434343434	65.5984848484849	1	82284	prediction=15
#FFF3EF	3.22929292929293	65.5984848484849	1	82285	prediction=15
#FFF3EF	3.41515151515152	65.5984848484849	1	82286	prediction=15
#FFF3EF	3.6010101010101	65.5984848484849	1	82287	prediction=15
#FFF3EF	3.78686868686869	65.8484848484849	1	82288	prediction=15
#FFF3EF	3.97272727272727	65.8484848484849	1	82289	prediction=15
#FFF3EF	4.15858585858586	65.8484848484849	1	82290	prediction=15
#FFF3EF	4.34444444444444	65.8484848484849	1	82291	prediction=15
#FFF3EF	4.53030303030303	65.8484848484849	1	82292	prediction=15
#FFF3EF	4.69757575757576	65.4848484848485	1	82293	prediction=15
#FFF3EF	4.71616161616162	65.4444444444444	1	82294	prediction=15
#FFF3EF	4.9020202020202	65.442635308307	1	82295	prediction=15
#FFF3EF	5.08787878787879	65.3501683501684	1	82296	prediction=15
#FFF3EF	5.27373737373737	65.3501683501684	1	82297	prediction=15
#FFF3EF	5.45959595959596	65.3501683501684	1	82298	prediction=15
#FFF3EF	5.64545454545455	65.3501683501684	1	82299	prediction=15
#FFF3EF	5.83131313131313	65.3501683501684	1	82300	prediction=15
#FFF3EF	6.01717171717172	65.3501683501684	1	82301	prediction=15
#FFF3EF	6.2030303030303	65.3501683501684	1	82302	prediction=15
#FFF3EF	6.38888888888889	65.3501683501684	1	82303	prediction=15
#FFF3EF	6.57474747474747	65.3501683501684	1	82304	prediction=15
#FFF3EF	6.76060606060606	65.1616161616162	1	82305	prediction=15
#FFF3EF	6.79777777777778	65.0808080808081	1	82306	prediction=15
#FFF3EF	6.94646464646465	64.7575757575758	1	82307	prediction=15
#FFF3EF	7.13232323232323	64.8114478114478	1	82308	prediction=15
#FFF3EF	7.16949494949495	64.6767676767677	1	82309	prediction=15
#FFF3EF	7.13232323232323	64.3225016495512	1	82310	prediction=15
#FFF3EF	6.94646464646465	64.361357525292	1	82311	prediction=15
#FFF3EF	6.76060606060606	64.361357525292	1	82312	prediction=15
#FFF3EF	6.57474747474747	64.361357525292	1	82313	prediction=15
#FFF3EF	6.38888888888889	64.361357525292	1	82314	prediction=15
#FFF3EF	6.2030303030303	64.361357525292	1	82315	prediction=15
#FFF3EF	6.01717171717172	64.361357525292	1	82316	prediction=15
#FFF3EF	5.83131313131313	64.361357525292	1	82317	prediction=15
#FFF3EF	5.79054321513338	64.2727272727273	1	82318	prediction=15
#FFF3EF	5.64545454545455	63.9573171212516	1	82319	prediction=15
#FFF3EF	5.45959595959596	63.9573171212516	1	82320	prediction=15
#FFF3EF	5.27373737373737	63.9573171212516	1	82321	prediction=15
#FFF3EF	5.08787878787879	63.9573171212516	1	82322	prediction=15
#FFF3EF	5.08193114380337	63.8686868686869	1	82323	prediction=15
#FFF3EF	5.08787878787879	63.8557572076534	1	82324	prediction=15
#FFF3EF	5.27373737373737	63.8557572076534	1	82325	prediction=15
#FFF3EF	5.45959595959596	63.8557572076534	1	82326	prediction=15
#FFF3EF	5.64545454545455	63.8557572076534	1	82327	prediction=15
#FFF3EF	5.82536548723771	63.4646464646465	1	82328	prediction=15
#FFF3EF	5.83131313131313	63.4517168036129	1	82329	prediction=15
#FFF3EF	6.01717171717172	63.4517168036129	1	82330	prediction=15
#FFF3EF	6.2030303030303	63.4517168036129	1	82331	prediction=15
#FFF3EF	6.38294124481347	63.0606060606061	1	82332	prediction=15
#FFF3EF	6.38888888888889	63.0438629027333	1	82333	prediction=15
#FFF3EF	6.57474747474747	63.0438629027333	1	82334	prediction=15
#FFF3EF	6.76060606060606	63.0438629027333	1	82335	prediction=15
#FFF3EF	6.94646464646465	63.0438629027333	1	82336	prediction=15
#FFF3EF	7.13232323232323	63.0438629027333	1	82337	prediction=15
#FFF3EF	7.31818181818182	63.0438629027333	1	82338	prediction=15
#FFF3EF	7.49633855141892	62.6565656565657	1	82339	prediction=15
#FFF3EF	7.5040404040404	62.6398224986929	1	82340	prediction=15
#FFF3EF	7.68989898989899	62.6398224986929	1	82341	prediction=15
#FFF3EF	7.87575757575758	62.6398224986929	1	82342	prediction=15
#FFF3EF	8.06161616161616	62.6398224986929	1	82343	prediction=15
#FFF3EF	8.24747474747475	62.6398224986929	1	82344	prediction=15
#FFF3EF	8.43333333333333	62.6398224986929	1	82345	prediction=15
#FFF3EF	8.61149006657044	62.2525252525253	1	82346	prediction=15
#FFF3EF	8.61919191919192	62.2357820946525	1	82347	prediction=15
#FFF3EF	8.8050505050505	62.2357820946525	1	82348	prediction=15
#FFF3EF	8.99090909090909	62.2027508757013	1	82349	prediction=15
